file	line	function	lines	mechanical_triage	method
firmware/app/src/app_ml.c	1786	ml_clicker_run_post_burst_diagnostics	215	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2007	ml_clicker_emit_stored_post_burst_diagnostics	34	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2045	ml_clicker_status_from_ret	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2062	ml_clicker_run_live_tracking	154	error_paths;scheduling;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2219	ml_clicker_handle_ble_frame	133	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2354	ml_clicker_collect_work_handler	138	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	2496	app_ml_init	38	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	114	app_node_comm_single_origin_requires_wake_train	23		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	256	app_node_comm_now_ms	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	267	app_node_comm_production_delivery_transition_trace	21		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	295	app_node_comm_transport_quiesced	5	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	312	app_node_comm_durable_completion_retry_at	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	320	app_node_comm_backend_guard_expires_at	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	328	app_node_comm_reservation_expired	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	338	app_node_comm_reap_expired_reservations_locked	23		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	363	app_node_comm_next_required_service_due_locked	71	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	438	app_node_comm_delivery_record_for_handle	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	454	app_node_comm_resource_wait_contains_locked	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	471	app_node_comm_release_reliable_owner_locked	24	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	497	app_node_comm_local_semantic_response_profile	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	505	app_node_comm_local_semantic_response_owners_locked	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	521	app_node_comm_reliable_backend_profile	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	529	app_node_comm_durable_attempt_begin	27	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	560	app_node_comm_durable_attempt_complete	27	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	592	app_node_comm_schedule_durable_completion_retry_locked	4	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	598	app_node_comm_retry_durable_completion_locked	31	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	632	app_node_comm_retry_pending_durable_completions_locked	18	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	652	app_node_comm_free_delivery_record	31		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	686	app_node_comm_log_full_delivery_records	27		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	720	app_node_comm_packet_transaction_key_matches	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	732	app_node_comm_packet_identity_matches	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	741	app_node_comm_delivery_record_for_transaction	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	755	app_node_comm_frozen_payload	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	772	app_node_comm_payload_size_supported	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	789	app_node_comm_frozen_delivery_matches	20		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	822	app_node_comm_gateway_ack_response_matches	27		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	854	app_node_comm_gateway_ack_response_record	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	869	app_node_comm_clear_delivery_record	15	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	886	app_node_comm_terminal_backend_released	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	895	app_node_comm_next_backend_release_token_locked	26		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	923	app_node_comm_backend_release_failed_locked	22	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	949	app_node_comm_backend_release_contention_locked	22	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	975	app_node_comm_backend_release_completed_locked	68	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1048	app_node_comm_poll_backend_release_locked	33	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1088	app_node_comm_start_backend_release_locked	48	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1143	app_node_comm_reconcile_live_backend_preemptions_locked	45	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1192	app_node_comm_preempt_reliable_owner_locked	35	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1231	app_node_comm_guard_external_backend_attempts_locked	27	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1261	app_node_comm_reconcile_terminal_backends_locked	94	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1357	app_node_comm_guard_caller_terminal_owners_locked	41	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1401	app_node_comm_service_policy_locked	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1417	app_node_comm_reap_auto_terminal_events_locked	40	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1459	app_node_comm_freeze_delivery	46	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1514	app_node_comm_backend_error_retryable	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1522	app_node_comm_retry_jitter_seed_words	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1535	app_node_comm_retry_jitter_seed	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1553	app_node_comm_delivery_work_handler	28	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1584	app_node_comm_gateway_scan_restart_work_handler	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1600	app_node_comm_schedule_delivery_locked	34	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1636	app_node_comm_normalize_schedule_result	9	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1655	app_node_comm_schedule_reservation_locked	6	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1663	app_node_comm_retain_delivery_schedule_locked	19	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1686	app_node_comm_retain_gateway_due_retry_locked	24	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1713	app_node_comm_schedule_lifecycle_watchdog	18	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1736	app_node_comm_schedule_gateway_scan_restart	18	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1757	app_node_comm_delivery_due_kick_handler	89	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1848	app_node_comm_gateway_delivery_safe_boundary	53	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1903	app_node_comm_begin_recovery	17	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1922	app_node_comm_lifecycle_watchdog_handler	35	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1959	app_node_comm_lifecycle_service_locked	19	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	1980	app_node_comm_lifecycle_service	22	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2004	app_node_comm_require_running	17	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2030	app_node_comm_init	62	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2094	app_node_comm_set_delivery_transition_trace	10	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2108	app_node_comm_register_durable_attempt_ops	30	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2141	app_node_comm_stop_role_scan	6	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2149	app_node_comm_restart_role_scan	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2157	app_node_comm_send	8	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2168	app_node_comm_send_control	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2185	app_node_comm_send_control_flood	26	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2216	app_node_comm_schedule_path_refresh	8	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2227	app_node_comm_retry_backoff_ms	9	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2242	app_node_comm_retry_identity_backoff_ms	19	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2269	app_node_comm_queue_local_delivery	8	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2279	app_node_comm_submit_delivery_internal	109	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2397	app_node_comm_submit_delivery	24	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2428	app_node_comm_redrive_delivered_control	56	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2490	app_node_comm_submit_control_response	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2507	app_node_comm_submit_reliable_uplink	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2524	app_node_comm_submit_best_effort_uplink	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2540	app_node_comm_submit_protocol_response	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2558	app_node_comm_submit_protocol_response_auto_reap	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2576	app_node_comm_reservation_owner_kind_valid	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2584	app_node_comm_reservation_expires_at	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2592	app_node_comm_reservation_lease_valid	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_node_comm.c	2602	app_node_comm_reservation_lease_from_record	11		lexical C definition; preprocessor branches not resolved
